Expression,RunHash
"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(A), difference(B, A)), index(cardinality(A), B)))",5fb25260af99439e8276451de78a9059
"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(A), difference(B, A)), index(cardinality(A), union(A, B))))",55a68821314b419c88ed593264335080
"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(A), difference(B, A)), index(cardinality(A), union(A, B))))",190ed55b9e184e4789b10d25eab4faa3
"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(A), difference(B, A)), index(cardinality(A), union(A, B))))",55a68821314b419c88ed593264335080
"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(A), difference(B, A)), index(cardinality(B), union(A, B))))",54d5dd876f8645979ab3f56b1d1607c3
"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(A), difference(B, A)), index(cardinality(B), union(A, B))))",3bd1745cc80944fc96b1001b358eb80a
"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(A), difference(B, A)), index(cardinality(B), union(A, B))))",54d5dd876f8645979ab3f56b1d1607c3
"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(B), union(A, B)), union(difference(A, B), difference(B, A))))",bba5fea4b6ab4f1bbc32236abf12edd9
"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(B), union(A, B)), union(difference(A, B), difference(B, A))))",37376be26b934c62b1c4fbe97203c712
"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(B), union(A, B)), union(difference(A, B), difference(B, A))))",bba5fea4b6ab4f1bbc32236abf12edd9
"and(not(equals(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), union(A, B)), index(cardinality(B), A)))",cef53109eea24ffaaf6f6fd70b5d77df
"and(not(equals(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), union(A, B)), index(cardinality(B), A)))",010355f4fe984e26b9afa32a92e62eb2
"and(not(equals(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), union(A, B)), index(cardinality(B), A)))",cef53109eea24ffaaf6f6fd70b5d77df
"and(not(equals(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))))",8e125eb119e64cac96279f8d43e7cd2b
"and(not(equals(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))))",772c67e02f1c497fb13c08064fa62ff3
"and(not(equals(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))))",8e125eb119e64cac96279f8d43e7cd2b
"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), A)))",920f4932050c4ff78e62b418fda253ef
"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), A)))",60cc5a8ac9d0493cb5facbf5e7caad78
"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), A)))",920f4932050c4ff78e62b418fda253ef
"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(A), union(A, B))))",8ab1d3e0174a4b1ba184cf4ad7e04759
"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(A), union(A, B))))",cc680a9bc8a44048b2db759c7de270f1
"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(A), union(A, B))))",8ab1d3e0174a4b1ba184cf4ad7e04759
"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), union(A, B))))",b36dab52dac24fbc86a9e3b01b9ec730
"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), union(A, B))))",31a370d6ae2446d9823a63665b7adeaa
"and(not(and(subset_eq(A, B), subset_eq(B, A))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), union(A, B))))",b36dab52dac24fbc86a9e3b01b9ec730
"and(not(subset_eq(B, difference(A, A))), equals(cardinality(intersection(A, B)), cardinality(difference(A, B))))",8320fcf288c94dfa8989e95434f98b03
"and(not(subset_eq(B, difference(A, A))), equals(cardinality(intersection(A, B)), cardinality(difference(A, B))))",be21bb353ae64588957fd19a086e1124
"and(not(subset_eq(B, difference(A, A))), equals(cardinality(intersection(A, B)), cardinality(difference(A, B))))",8320fcf288c94dfa8989e95434f98b03
"and(not(subset_eq(A, difference(A, A))), equals(cardinality(intersection(A, B)), cardinality(difference(B, A))))",f4685b167677423495d29b7946cc33b6
"and(not(subset_eq(A, difference(A, A))), equals(cardinality(intersection(A, B)), cardinality(difference(B, A))))",ac22e277ef564853afd8985b857d2393
"and(not(subset_eq(A, difference(A, A))), equals(cardinality(intersection(A, B)), cardinality(difference(B, A))))",f4685b167677423495d29b7946cc33b6
"and(not(and(subset_eq(A, B), subset_eq(B, A))), greater_than(cardinality(A), cardinality(difference(B, A))))",6a3ac9b9192a46e19aaaf51faa00b261
"and(not(and(subset_eq(A, B), subset_eq(B, A))), greater_than(cardinality(A), cardinality(difference(B, A))))",603beab407eb4847b0a4794885f5e893
"and(not(and(subset_eq(A, B), subset_eq(B, A))), greater_than(cardinality(A), cardinality(difference(B, A))))",6a3ac9b9192a46e19aaaf51faa00b261
"and(not(and(subset_eq(A, B), subset_eq(B, A))), greater_than(cardinality(B), cardinality(difference(A, B))))",d73ecc638849489bbcb584d1dac1a033
"and(not(and(subset_eq(A, B), subset_eq(B, A))), greater_than(cardinality(B), cardinality(difference(A, B))))",168cc8511dc843d6970ee2f5feb06360
"and(not(and(subset_eq(A, B), subset_eq(B, A))), greater_than(cardinality(B), cardinality(difference(A, B))))",d73ecc638849489bbcb584d1dac1a033
"and(not(and(subset_eq(A, B), subset_eq(B, A))), greater_than(cardinality(intersection(A, B)), cardinality(difference(A, B))))",39559824f5f74e0bba0b17541bcf1095
"and(not(and(subset_eq(A, B), subset_eq(B, A))), greater_than(cardinality(intersection(A, B)), cardinality(difference(A, B))))",3c9f64e5142b4c969bedef8ad2fd5920
"and(not(and(subset_eq(A, B), subset_eq(B, A))), greater_than(cardinality(intersection(A, B)), cardinality(difference(A, B))))",39559824f5f74e0bba0b17541bcf1095
"and(not(and(subset_eq(A, B), subset_eq(B, A))), greater_than(cardinality(intersection(A, B)), cardinality(difference(B, A))))",5857c299c5844be688518e694ec20763
"and(not(and(subset_eq(A, B), subset_eq(B, A))), greater_than(cardinality(intersection(A, B)), cardinality(difference(B, A))))",534f3829ab1b4b4db021fdb131d7f11e
"and(not(and(subset_eq(A, B), subset_eq(B, A))), greater_than(cardinality(intersection(A, B)), cardinality(difference(B, A))))",5857c299c5844be688518e694ec20763
"or(subset_eq(A, difference(A, B)), not(or(subset_eq(A, B), subset_eq(B, A))))",43fd961ce084491a81e19bdd4769edeb
"or(subset_eq(A, difference(A, B)), not(or(subset_eq(A, B), subset_eq(B, A))))",735e12768488467189594b52824212c1
"or(subset_eq(A, difference(A, B)), not(or(subset_eq(A, B), subset_eq(B, A))))",43fd961ce084491a81e19bdd4769edeb
"or(subset_eq(A, difference(A, B)), and(not(subset_eq(A, B)), equals(cardinality(A), cardinality(B))))",e707839881c74c0ca9a75a22d4882653
"or(subset_eq(A, difference(A, B)), and(not(subset_eq(A, B)), equals(cardinality(A), cardinality(B))))",4ace1637c2574ddab14b8a5e968d792a
"or(subset_eq(A, difference(A, B)), and(not(subset_eq(A, B)), equals(cardinality(A), cardinality(B))))",e707839881c74c0ca9a75a22d4882653
"or(subset_eq(A, difference(A, B)), and(not(subset_eq(A, B)), greater_than(cardinality(B), cardinality(A))))",109a0892903341eab8a59e45a0fb3285
"or(subset_eq(A, difference(A, B)), and(not(subset_eq(A, B)), greater_than(cardinality(B), cardinality(A))))",ace252e8633b4ff7b857d5ce6a713559
"or(subset_eq(A, difference(A, B)), and(not(subset_eq(A, B)), greater_than(cardinality(B), cardinality(A))))",109a0892903341eab8a59e45a0fb3285
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), or(subset_eq(B, difference(A, A)), greater_than(cardinality(B), cardinality(A))))",6e473e8c92c94bf79baddae5182ed590
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), or(subset_eq(B, difference(A, A)), greater_than(cardinality(B), cardinality(A))))",5c3ad3f36bf2448ca91e8f84921f77ec
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), or(subset_eq(B, difference(A, A)), greater_than(cardinality(B), cardinality(A))))",6e473e8c92c94bf79baddae5182ed590
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), not(greater_than(cardinality(B), cardinality(A))))",b0baa52f4633423ebeea6ec9b571d1cf
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), not(greater_than(cardinality(B), cardinality(A))))",cb43da5347f94fb9bd556904b679d9f8
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), not(greater_than(cardinality(B), cardinality(A))))",b0baa52f4633423ebeea6ec9b571d1cf
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), not(greater_than(cardinality(A), cardinality(B))))",9c6d345b1e3642a28b2e0ba406c410c6
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), not(greater_than(cardinality(A), cardinality(B))))",41f0ed1a4e6d423098143f932e5bdc8f
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), not(greater_than(cardinality(A), cardinality(B))))",9c6d345b1e3642a28b2e0ba406c410c6
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), not(equals(cardinality(A), cardinality(B))))",0f9c85b99de342cdb1721672c935e079
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), not(equals(cardinality(A), cardinality(B))))",865522a8b48b4d71a13951fb9051b44d
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), not(equals(cardinality(A), cardinality(B))))",0f9c85b99de342cdb1721672c935e079
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), not(subset_eq(B, difference(A, A))))",7c6f75ad53314f62ac63560c762ed308
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(intersection(A, B), index(cardinality(A), B)))",a2131b1a64744801963a0ccb22c51f91
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(intersection(A, B), index(cardinality(A), B)))",5138a47ab51648348c59cac4238fd63a
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(intersection(A, B), index(cardinality(A), B)))",a2131b1a64744801963a0ccb22c51f91
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(intersection(A, B), index(cardinality(A), union(A, B))))",f5568eb7ab894d38ba9d7df780d2fe8a
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(intersection(A, B), index(cardinality(A), union(A, B))))",64375a820f8746639f98475f7d4d95ce
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(intersection(A, B), index(cardinality(A), union(A, B))))",f5568eb7ab894d38ba9d7df780d2fe8a
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(difference(A, B), index(cardinality(B), A)))",3a87e297d3014cd682748c773ade4bdc
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(difference(A, B), index(cardinality(A), union(A, B))))",fbbc410ec5b64c7f980425a0352e2c96
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(difference(A, B), index(cardinality(A), union(A, B))))",21192085ccb647ceb34cd32699843372
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(difference(A, B), index(cardinality(A), union(A, B))))",fbbc410ec5b64c7f980425a0352e2c96
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(difference(A, B), index(cardinality(B), union(A, B))))",0ef49f47bdbc421681b15d2c48c54fb9
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(difference(A, B), index(cardinality(B), union(A, B))))",d0d2a3655f95473eb928869bcf1de7da
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(difference(A, B), index(cardinality(B), union(A, B))))",0ef49f47bdbc421681b15d2c48c54fb9
"or(and(subset_eq(B, A), not(subset_eq(A, B))), subset_eq(B, index(cardinality(A), B)))",cd9a8bbc682e401baa44d3a514a7f0fb
"or(and(subset_eq(B, A), not(subset_eq(A, B))), subset_eq(B, index(cardinality(A), B)))",d546cf72809f4ab29bca085bcc04c081
"or(and(subset_eq(B, A), not(subset_eq(A, B))), subset_eq(B, index(cardinality(A), B)))",cd9a8bbc682e401baa44d3a514a7f0fb
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(difference(B, A), index(cardinality(A), union(A, B))))",6eb08d67fe1e4c808c963b5a5e003ccf
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(difference(B, A), index(cardinality(A), union(A, B))))",76c2ad25c2e142d2b238dfd99a86ef16
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(difference(B, A), index(cardinality(A), union(A, B))))",6eb08d67fe1e4c808c963b5a5e003ccf
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(difference(B, A), index(cardinality(B), union(A, B))))",b6749ef42140462c8da56e242ae4dba6
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(difference(B, A), index(cardinality(B), union(A, B))))",ff3ab577f354450ba547681206e2a10a
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(difference(B, A), index(cardinality(B), union(A, B))))",b6749ef42140462c8da56e242ae4dba6
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(A), B), A))",73ff6b8626eb45208e2905a9d54fa976
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(A), B), A))",ec73851b7b70497abcd3b85008fa842d
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(A), B), A))",73ff6b8626eb45208e2905a9d54fa976
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(B), A), B))",d3e99f15cbb94f24b5601686af368a30
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(B), A), B))",33fb27f941f54e5fb194e952adfda5a1
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(B), A), B))",d3e99f15cbb94f24b5601686af368a30
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(A), union(A, B)), A))",3c191ad625d5488c970560d411851102
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(A), union(A, B)), A))",6589706957b54242ac6141e16ce8987e
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(A), union(A, B)), A))",3c191ad625d5488c970560d411851102
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(A), union(A, B)), B))",5448162a01834bfaad323131b6041df3
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(A), union(A, B)), B))",c4637b77a38d4993a9b6e6814926ee22
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(A), union(A, B)), B))",5448162a01834bfaad323131b6041df3
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(A), difference(B, A)), A))",7ed3c89d2ba64843bac4c8a6f5d749bd
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(A), difference(B, A)), A))",0ebe887603bf4d4891b9b7510afc76b9
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(A), difference(B, A)), A))",7ed3c89d2ba64843bac4c8a6f5d749bd
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(B), union(A, B)), A))",05b19a02d308472c9fcaed8945dd5235
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(B), union(A, B)), A))",98d72c88b212421799121e47367f04cc
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(B), union(A, B)), A))",05b19a02d308472c9fcaed8945dd5235
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(B), union(A, B)), B))",53a067db50814f038f15c94e7ddd5ab8
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(B), union(A, B)), B))",06144b1293ee4c308653c87adc3bf72b
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(B), union(A, B)), B))",53a067db50814f038f15c94e7ddd5ab8
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(B), difference(A, B)), B))",2b29bdb146604a28b262e152a2107006
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(B), difference(A, B)), B))",92010834c9bb45ca8ba7117b431b755c
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(B), difference(A, B)), B))",2b29bdb146604a28b262e152a2107006
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(A), B), difference(B, A)))",b81f492398d84f6fb7378079699a4572
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(A), B), difference(B, A)))",b2cc0a8391d84c9c954374d8d8153d51
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(A), B), difference(B, A)))",b81f492398d84f6fb7378079699a4572
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(B), A), difference(A, B)))",a7029fc820a74743b8fdb64d42356fd8
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(B), A), difference(A, B)))",1c4ceac963d149f69bf4bbea7f9b4083
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(B), A), difference(A, B)))",a7029fc820a74743b8fdb64d42356fd8
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(A), union(A, B)), intersection(A, B)))",9c893f6713b1498886c997cbb7314527
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(A), union(A, B)), intersection(A, B)))",28130681ace7483ab172b5e92ff1919f
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(A), union(A, B)), intersection(A, B)))",9c893f6713b1498886c997cbb7314527
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(A), union(A, B)), difference(A, B)))",a8b354331b434cffacadc7e9244ddd05
"and(or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))), subset_eq(index(cardinality(A), union(A, B)), difference(A, B)))",c0a9afa8622e4db0a66e1373d911df6b
